VCHTYPE,DATE,PARTYLEDGERNAME, INVOICE NUMBER,LEDGERNAME/STOCKITEM,AMOUNT,DEPARTMENT
Sales,Apr-2023,Athi Resort - STAAH,Rb/ST/23-24/13,Monthly Fees  B E,1500,STAAH
Sales,Apr-2023,Baga High Q - STAAH,Rb/ST/23-24/14,Monthly Fees C M,4500,STAAH
Sales,Apr-2023,Bambolim Beach Resort - STAAH,Rb/ST/23-24/15,Booking Engine & C.M.S. (STAAH),7750,STAAH
Sales,Apr-2023,Bay 15 - STAAH (New),Rb/ST/23-24/16,Monthly Fees C M,4000,STAAH
Sales,Apr-2023,Bay 15 - STAAH (New),Rb/ST/23-24/16,Monthly Fees  B E,2000,STAAH
Sales,Apr-2023,Baywatch Resort - STAAH,Rb/ST/23-24/17,Monthly Fees C M,4250,STAAH
Sales,Apr-2023,Baywatch Resort - STAAH,Rb/ST/23-24/17,Monthly Fees  B E,2250,STAAH
Sales,Apr-2023,Bedrock Boutique Hostel - STAAH,Rb/ST/23-24/18,Monthly Fees C M,2500,STAAH
Sales,Apr-2023,Beira Mar Beach Resort - STAAH,Rb/ST/23-24/19,Monthly Fees C M,4000,STAAH
Sales,Apr-2023,Beleza...by the Beach - STAAH,Rb/ST/23-24/20,Booking Engine & C.M.S. (STAAH),6500,STAAH
Sales,Apr-2023,Beleza...by the Beach - STAAH,Rb/ST/23-24/20,Monthly Google Listing,2500,STAAH
Sales,Apr-2023,Bogmallo Beach Resort - STAAH,Rb/ST/23-24/21,Booking Engine & C.M.S. (STAAH),4500,STAAH
Sales,Apr-2023,Bogmallo Beach Resort - STAAH,Rb/ST/23-24/21,Monthly Fees RM,2000,STAAH
Sales,Apr-2023,Bogmallo Beach Resort - STAAH,Rb/ST/23-24/21,Monthly Google Listing,3000,STAAH
Sales,Apr-2023,Boomerang  Ashvem (C) - STAAH,Rb/ST/23-24/22,Monthly Fees C M,4000,STAAH
Sales,Apr-2023,Cabo Serai - STAAH,Rb/ST/23-24/23,Monthly Fees C M,3500,STAAH
Sales,Apr-2023,Cabo Serai - STAAH,Rb/ST/23-24/23,Monthly Fees  B E,2000,STAAH
Sales,Apr-2023,Calangute Beach Resort - STAAH,Rb/ST/23-24/24,Monthly Fees C M,3500,STAAH
Sales,Apr-2023,Calangute Grande (Baba Hotels) - STAAH,Rb/ST/23-24/25,Monthly Fees C M,4500,STAAH
Sales,Apr-2023,Goa Electronics - STAAH,Rb/ST/23-24/26,Monthly Fees  B E,13500,STAAH
Sales,Apr-2023,Goa Tourism Development Corporation Limited - STAAH,Rb/ST/23-24/27,Monthly Fees C M,67500,STAAH
Sales,Apr-2023,Casa De Goa - STAAH,Rb/ST/23-24/28,Monthly Fees C M,6000,STAAH
Sales,Apr-2023,Casa De Goa - STAAH,Rb/ST/23-24/28,Monthly Fees  B E,1500,STAAH
Sales,Apr-2023,Casa Menezes - STAAH,Rb/ST/23-24/29,Booking Engine & C.M.S. (STAAH),5000,STAAH
Sales,Apr-2023,Casa Severina - STAAH,Rb/ST/23-24/30,Monthly Fees C M,3500,STAAH
Sales,Apr-2023,Casablanc Beach Resorts LLP -STAAH,Rb/ST/23-24/31,Monthly Fees C M,2500,STAAH
Sales,Apr-2023,Cavala - The Seaside Resort - STAAH,Rb/ST/23-24/32,Monthly Fees C M,2500,STAAH
Sales,Apr-2023,Chances Resort And Casino - STAAH,Rb/ST/23-24/33,Monthly Fees C M,3500,STAAH
Sales,Apr-2023,Chances Resort And Casino - STAAH,Rb/ST/23-24/33,Monthly Fees  B E,1500,STAAH
Sales,Apr-2023,Cochichos Resort - STAAH,Rb/ST/23-24/34,Monthly Fees C M,4000,STAAH
Sales,Apr-2023,Coconut Creek - STAAH,Rb/ST/23-24/35,Booking Engine & C.M.S. (STAAH),3000,STAAH
Sales,Apr-2023,Coconut Creek - STAAH,Rb/ST/23-24/35,Monthly Google Listing,2500,STAAH
Sales,Apr-2023,Crystal Serenity - STAAH,Rb/ST/23-24/36,Monthly Fees C M,2500,STAAH
Sales,Apr-2023,De Mandarin Bangalore - STAAH New,Rb/ST/23-24/37,Monthly CM (1),4000,STAAH
Sales,Apr-2023,De Mandarin Bangalore - STAAH New,Rb/ST/23-24/37,Monthly BE (1),1000,STAAH
Sales,Apr-2023,De Mandarin Beach Suites - STAAH,Rb/ST/23-24/38,Monthly Fees C M,5000,STAAH
Sales,Apr-2023,De Mandarin Beach Suites - STAAH,Rb/ST/23-24/38,Monthly Fees  B E,2000,STAAH
Sales,Apr-2023,De Mandarin Goa - STAAH,Rb/ST/23-24/39,Monthly Fees C M,6000,STAAH
Sales,Apr-2023,De Mandarin Goa - STAAH,Rb/ST/23-24/39,Monthly Fees  B E,2000,STAAH
Sales,Apr-2023,Devasthali - STAAH,Rb/ST/23-24/40,Booking Engine & C.M.S. (STAAH),6500,STAAH
Sales,Apr-2023,Andores Resort & Spa - STAAH,Rb/ST/23-24/41,Booking Engine & C.M.S. (STAAH),3500,STAAH
Sales,Apr-2023,Hotel Dunsvirk Court (C) - STAAH,Rb/ST/23-24/42,Monthly CM (1),3559.32,STAAH
Sales,Apr-2023,Eros Boutique - STAAH New,Rb/ST/23-24/43,Monthly Fees C M,2500,STAAH
Sales,Apr-2023,Eros Stays - STAAH,Rb/ST/23-24/44,Monthly Fees C M,2500,STAAH
Sales,Apr-2023,Estrela Do Mar - STAAH,Rb/ST/23-24/45,Booking Engine & C.M.S. (STAAH),5000,STAAH
Sales,Apr-2023,Fahrenheit Hotels and Resorts - STAAH,Rb/ST/23-24/46,Monthly Fees C M,5000,STAAH
Sales,Apr-2023,Fahrenheit Hotels and Resorts - STAAH,Rb/ST/23-24/46,Monthly Fees  B E,2500,STAAH
Sales,Apr-2023,Fahrenheit Hotels and Resorts - STAAH,Rb/ST/23-24/46,Monthly Fees RM,2500,STAAH
Sales,Apr-2023,Fahrenheit Hotels and Resorts - STAAH,Rb/ST/23-24/46,Monthly Google Listing,2500,STAAH
Sales,Apr-2023,Ginger Tree Anjuna - STAAH New,Rb/ST/23-24/47,Monthly Fees C M,3000,STAAH
Sales,Apr-2023,Golden Tulip - STAAH,Rb/ST/23-24/48,Monthly Fees C M,5000,STAAH
Sales,Apr-2023,Goveia Holiday Homes - STAAH New,Rb/ST/23-24/49,Monthly Fees C M,3500,STAAH
Sales,Apr-2023,Graciano Cottages - STAAH,Rb/ST/23-24/50,Monthly Fees C M,4000,STAAH
Sales,Apr-2023,Grandeur De Sanchi - STAAH,Rb/ST/23-24/51,Monthly Fees C M,3500,STAAH
Sales,Apr-2023,Granpa's Inn - STAAH,Rb/ST/23-24/52,Monthly Fees C M,4500,STAAH
Sales,Apr-2023,HIBIS Hotels & Resorts - STAAH,Rb/ST/23-24/53,Booking Engine & C.M.S. (STAAH),7500,STAAH
Sales,Apr-2023,Hospedaria Abrige De Botelho - STAAH,Rb/ST/23-24/54,Monthly Fees C M,4500,STAAH
Sales,Apr-2023,Hotel Avisha Residency (C) - STAAH,Rb/ST/23-24/55,Monthly Fees C M,3500,STAAH
Sales,Apr-2023,Hotel Calangute Towers - STAAH,Rb/ST/23-24/56,Monthly Fees C M,5250,STAAH
Sales,Apr-2023,Hotel Goan Heritage - STAAH,Rb/ST/23-24/57,Monthly Fees C M,4500,STAAH
Sales,Apr-2023,Hotel Goan Heritage - STAAH,Rb/ST/23-24/57,Monthly Fees  B E,2000,STAAH
Sales,Apr-2023,Iora Baga Beach - STAAH,Rb/ST/23-24/58,Monthly Fees C M,4000,STAAH
Sales,Apr-2023,Hotel La Capitol - STAAH,Rb/ST/23-24/59,Monthly Fees C M,4000,STAAH
Sales,Apr-2023,Hotel La Capitol - STAAH,Rb/ST/23-24/59,Monthly Fees  B E,2000,STAAH
Sales,Apr-2023,Hotel Mayura - STAAH,Rb/ST/23-24/60,Booking Engine & C.M.S. (STAAH),5000,STAAH
Sales,Apr-2023,Hotel Park Plaza - STAAH,Rb/ST/23-24/61,Monthly Fees C M,4500,STAAH
Sales,Apr-2023,Hotel Park Plaza - STAAH,Rb/ST/23-24/61,Monthly Fees  B E,2000,STAAH
Sales,Apr-2023,Hotel Reemz - STAAH,Rb/ST/23-24/62,Monthly Fees C M,5000,STAAH
Sales,Apr-2023,Hotel Rezo's - STAAH,Rb/ST/23-24/63,Monthly Fees C M,2500,STAAH
Sales,Apr-2023,I Love Bell Bottoms Pvt Ltd - STAAH,Rb/ST/23-24/64,Booking Engine & C.M.S. (STAAH),5000,STAAH
Sales,Apr-2023,Dempo River Sal Resort & Spa - STAAH,Rb/ST/23-24/65,Booking Engine & C.M.S. (STAAH),5000,STAAH
Sales,Apr-2023,Joia Do Mar (Pentacle) - STAAH New,Rb/ST/23-24/66,Monthly Fees C M,4000,STAAH
Sales,Apr-2023,Joia Do Mar (Pentacle) - STAAH New,Rb/ST/23-24/66,Monthly Fees C M,1500,STAAH
Sales,Apr-2023,Jolan's Guest House - STAAH,Rb/ST/23-24/67,Monthly Fees C M,2100,STAAH
Sales,Apr-2023,Kalki Resorts,Rb/ST/23-24/68,Monthly Fees C M,3000,STAAH
Sales,Apr-2023,Kamat's Hilltop Leisure - STAAH,Rb/ST/23-24/69,Monthly Fees C M,3500,STAAH
Sales,Apr-2023,Royal Haathi Mahal - STAAH,Rb/ST/23-24/70,Monthly Fees C M,4500,STAAH
Sales,Apr-2023,Royal Haathi Mahal - STAAH,Rb/ST/23-24/70,Monthly Fees  B E,2000,STAAH
Sales,Apr-2023,Koko Maya by Stonewoods - STAAH,Rb/ST/23-24/71,Monthly Fees C M,4000,STAAH
Sales,Apr-2023,La Grace Resort - STAAH,Rb/ST/23-24/72,Monthly Fees C M,4250,STAAH
Sales,Apr-2023,La Cabana Beach & Spa - STAAH,Rb/ST/23-24/73,Monthly Fees C M,5500,STAAH
Sales,Apr-2023,La Cabana Beach & Spa - STAAH,Rb/ST/23-24/73,Monthly Fees  B E,2000,STAAH
Sales,Apr-2023,La Cabana Beach & Spa - STAAH,Rb/ST/23-24/73,Monthly Google Listing,2500,STAAH
Sales,Apr-2023,La Cabana Beach & Spa - STAAH,Rb/ST/23-24/73,Monthly Google Listing,1855,STAAH
Sales,Apr-2023,La Sunila (C) - STAAH,Rb/ST/23-24/74,Monthly Fees C M,3500,STAAH
Sales,Apr-2023,Lario's Beach Holidays - STAAH,Rb/ST/23-24/75,Monthly Fees C M,4000,STAAH
Sales,Apr-2023,Lario's Beach Holidays - STAAH,Rb/ST/23-24/75,Monthly Fees  B E,1500,STAAH
Sales,Apr-2023,Mansionhaus - STAAH,Rb/ST/23-24/76,Monthly Fees C M,3500,STAAH
Sales,Apr-2023,Mansionhaus - STAAH,Rb/ST/23-24/76,Monthly Fees  B E,1500,STAAH
Sales,Apr-2023,Maravilha Boutique Resort - STAAH New,Rb/ST/23-24/77,Monthly Fees C M,3500,STAAH
Sales,Apr-2023,Maravilha Boutique Resort - STAAH New,Rb/ST/23-24/77,Monthly Fees  B E,2000,STAAH
Sales,Apr-2023,Marbela Resort - STAAH (C),Rb/ST/23-24/78,Monthly Fees C M,4000,STAAH
Sales,Apr-2023,Marbela Resort - STAAH (C),Rb/ST/23-24/78,Monthly Fees  B E,2000,STAAH
Sales,Apr-2023,Marina Bay - STAAH New,Rb/ST/23-24/79,Monthly Fees C M,4250,STAAH
Sales,Apr-2023,Marquis Beach Resort - STAAH,Rb/ST/23-24/80,Monthly Fees C M,4500,STAAH
Sales,Apr-2023,Marquis Beach Resort - STAAH,Rb/ST/23-24/80,Monthly Fees  B E,2500,STAAH
Sales,Apr-2023,Mateus Boutique Hotel - STAAH,Rb/ST/23-24/81,Monthly Fees C M,2500,STAAH
Sales,Apr-2023,Mi Casa by the Sea - STAAH,Rb/ST/23-24/82,Monthly Fees C M,2500,STAAH
Sales,Apr-2023,Naga Cottages - STAAH,Rb/ST/23-24/83,Monthly Fees C M,4000,STAAH
Sales,Apr-2023,Nanu Beach Resort - STAAH,Rb/ST/23-24/84,Monthly Fees C M,4500,STAAH
Sales,Apr-2023,Nanu Beach Resort - STAAH,Rb/ST/23-24/84,Monthly Fees  B E,1500,STAAH
Sales,Apr-2023,Nanu Beach Resort - STAAH,Rb/ST/23-24/84,Monthly Fees RM,1000,STAAH
Sales,Apr-2023,Nanu Beach Resort - STAAH,Rb/ST/23-24/84,Monthly Google Listing,1000,STAAH
Sales,Apr-2023,Nanu Resort Arambol - STAAH,Rb/ST/23-24/85,Monthly Fees C M,4500,STAAH
Sales,Apr-2023,Nanu Resort Arambol - STAAH,Rb/ST/23-24/85,Monthly Fees  B E,1500,STAAH
Sales,Apr-2023,Nanu Resort Arambol - STAAH,Rb/ST/23-24/85,Monthly Fees RM,1000,STAAH
Sales,Apr-2023,Nanu Resort Arambol - STAAH,Rb/ST/23-24/85,Monthly Google Listing,1000,STAAH
Sales,Apr-2023,Nanutel - STAAH,Rb/ST/23-24/86,Monthly Fees C M,4500,STAAH
Sales,Apr-2023,Nanutel - STAAH,Rb/ST/23-24/86,Monthly Fees  B E,1500,STAAH
Sales,Apr-2023,Nanutel - STAAH,Rb/ST/23-24/86,Monthly Fees RM,1000,STAAH
Sales,Apr-2023,Nanutel - STAAH,Rb/ST/23-24/86,Monthly Google Listing,1000,STAAH
Sales,Apr-2023,Nazri Resort - STAAH,Rb/ST/23-24/87,Booking Engine & C.M.S. (STAAH),4500,STAAH
Sales,Apr-2023,Neelam's The Grand - STAAH,Rb/ST/23-24/88,Monthly Fees C M,4000,STAAH
Sales,Apr-2023,Neelam's The Grand - STAAH,Rb/ST/23-24/88,Monthly Fees  B E,2250,STAAH
Sales,Apr-2023,Nilaya Hermitage 1 - STAAH,Rb/ST/23-24/89,Monthly Fees C M,4500,STAAH
Sales,Apr-2023,Nilaya Hermitage 1 - STAAH,Rb/ST/23-24/89,Monthly Fees  B E,2200,STAAH
Sales,Apr-2023,Nirvana Hill Resort - STAAH,Rb/ST/23-24/90,Monthly Fees C M,3500,STAAH
Sales,Apr-2023,Nirvana Hill Resort - STAAH,Rb/ST/23-24/90,Monthly Fees  B E,1500,STAAH
Sales,Apr-2023,Nirvana Hill Resort - STAAH,Rb/ST/23-24/90,Monthly Google Listing,2000,STAAH
Sales,Apr-2023,Pescador - Absolute Waterfront - STAAH,Rb/ST/23-24/91,Booking Engine & C.M.S. (STAAH),5000,STAAH
Sales,Apr-2023,O Pierre - STAAH New,Rb/ST/23-24/92,Booking Engine & C.M.S. (STAAH),3500,STAAH
Sales,Apr-2023,Ocean Suite (C) - STAAH,Rb/ST/23-24/93,Monthly Fees C M,5000,STAAH
Sales,Apr-2023,Oxel House - STAAH New,Rb/ST/23-24/94,Monthly Fees C M,1271.18,STAAH
Sales,Apr-2023,Phoenix Park Inn Resort - STAAH,Rb/ST/23-24/95,Monthly Fees C M,4500,STAAH
Sales,Apr-2023,Pinto Rosario Square - Resort & Spa - STAAH,Rb/ST/23-24/96,Booking Engine & C.M.S. (STAAH),4000,STAAH
Sales,Apr-2023,Prainha Resort By The Sea - STAAH,Rb/ST/23-24/97,Monthly Fees C M,4500,STAAH
Sales,Apr-2023,Okean De Goa (DeSol) - STAAH,Rb/ST/23-24/98,Monthly Fees C M,6000,STAAH
Sales,Apr-2023,Radisson Goa Candolim - STAAH,Rb/ST/23-24/99,Monthly Fees C M,4500,STAAH
Sales,Apr-2023,Rendezvous Beach Resort - STAAH (C),Rb/ST/23-24/100,Monthly Fees C M,4500,STAAH
Sales,Apr-2023,Resort De Alturas - STAAH,Rb/ST/23-24/101,Monthly Fees C M,4500,STAAH
Sales,Apr-2023,Resort De Alturas - STAAH,Rb/ST/23-24/101,Monthly Fees  B E,2000,STAAH
Sales,Apr-2023,Martins Siesta - STAAH,Rb/ST/23-24/102,Monthly Fees C M,3500,STAAH
Sales,Apr-2023,Martins Siesta - STAAH,Rb/ST/23-24/102,Monthly Fees  B E,1500,STAAH
Sales,Apr-2023,Resort Rio - STAAH,Rb/ST/23-24/103,Monthly Fees C M,5500,STAAH
Sales,Apr-2023,Resort Rio - STAAH,Rb/ST/23-24/103,Monthly Fees  B E,2500,STAAH
Sales,Apr-2023,Resort Rio - STAAH,Rb/ST/23-24/103,Monthly Google Listing,800,STAAH
Sales,Apr-2023,Resort Rio - STAAH,Rb/ST/23-24/103,Monthly Fees RM,2500,STAAH
Sales,Apr-2023,Resort Rio - STAAH,Rb/ST/23-24/103,Monthly Opera Fee,4500,STAAH
Sales,Apr-2023,Resort Rio - STAAH,Rb/ST/23-24/103,Monthly Fee Travel Agent Module,2500,STAAH
Sales,Apr-2023,Resort The Lohias - STAAH,Rb/ST/23-24/104,Monthly Fees C M,4500,STAAH
Sales,Apr-2023,Resort The Lohias - STAAH,Rb/ST/23-24/104,Monthly Fees  B E,1500,STAAH
Sales,Apr-2023,Rio Boutique - STAAH,Rb/ST/23-24/105,Monthly Fees C M,4000,STAAH
Sales,Apr-2023,Rio Boutique - STAAH,Rb/ST/23-24/105,Monthly Fees  B E,2000,STAAH
Sales,Apr-2023,Rio Boutique - STAAH,Rb/ST/23-24/105,Monthly Fees RM,1500,STAAH
Sales,Apr-2023,Rio Boutique - STAAH,Rb/ST/23-24/105,Monthly Google Listing,800,STAAH
Sales,Apr-2023,Riva Beach Resort - STAAH,Rb/ST/23-24/106,Monthly Fees C M,5000,STAAH
Sales,Apr-2023,Riva Beach Resort - STAAH,Rb/ST/23-24/106,Monthly Fees  B E,1250,STAAH
Sales,Apr-2023,Riva Beach Resort - STAAH,Rb/ST/23-24/106,Monthly Fees RM,2000,STAAH
Sales,Apr-2023,Riva Beach Resort - STAAH,Rb/ST/23-24/106,Monthly Google Listing,2000,STAAH
Sales,Apr-2023,Riva Beach Resort - STAAH,Rb/ST/23-24/106,Monthly Fee Travel Agent Module,2500,STAAH
Sales,Apr-2023,Riva Gold Coast - STAAH,Rb/ST/23-24/107,Monthly Fees C M,4000,STAAH
Sales,Apr-2023,Riva Gold Coast - STAAH,Rb/ST/23-24/107,Monthly Fees  B E,1500,STAAH
Sales,Apr-2023,Riva Gold Coast - STAAH,Rb/ST/23-24/107,Monthly Fees  B E,1161,STAAH
Sales,Apr-2023,Rivasa Resort - STAAH,Rb/ST/23-24/108,Monthly Fees C M,2500,STAAH
Sales,Apr-2023,Rock Valley - STAAH,Rb/ST/23-24/109,Monthly Fees C M,3000,STAAH
Sales,Apr-2023,Rock Valley - STAAH,Rb/ST/23-24/109,Monthly Fees  B E,2000,STAAH
Sales,Apr-2023,Salcete Beach Resort - STAAH,Rb/ST/23-24/110,Monthly Fees C M,4500,STAAH
Sales,Apr-2023,Sandalwood Hotel & Retreat - STAAH,Rb/ST/23-24/111,Monthly Fees C M,3500,STAAH
Sales,Apr-2023,Sanskruti Quality Resort - STAAH,Rb/ST/23-24/112,Monthly CM (1),4500,STAAH
Sales,Apr-2023,Santiago Beach Resort (Era) - STAAH,Rb/ST/23-24/113,Booking Engine & C.M.S. (STAAH),5000,STAAH
Sales,Apr-2023,Sea Mist Resorts - STAAH,Rb/ST/23-24/114,Monthly Fees C M,4250,STAAH
Sales,Apr-2023,Sea Mist Resorts - STAAH,Rb/ST/23-24/114,Monthly Fees  B E,2500,STAAH
Sales,Apr-2023,Sea Queen Beach Resort & Spa - STAAH,Rb/ST/23-24/115,Monthly Fees C M,5500,STAAH
Sales,Apr-2023,Sea Queen Beach Resort & Spa - STAAH,Rb/ST/23-24/115,Monthly Fees  B E,2000,STAAH
Sales,Apr-2023,Sea Queen Beach Resort & Spa - STAAH,Rb/ST/23-24/115,Monthly Google Listing,2200,STAAH
Sales,Apr-2023,Sea Shell Villas - STAAH,Rb/ST/23-24/116,Monthly Fees C M,5250,STAAH
Sales,Apr-2023,Sea Shell Villas - STAAH,Rb/ST/23-24/116,Monthly Fees  B E,2750,STAAH
Sales,Apr-2023,Shanu's Seaside Inn - STAAH,Rb/ST/23-24/117,Monthly Fees C M,5000,STAAH
Sales,Apr-2023,Shanu's Seaside Inn - STAAH,Rb/ST/23-24/117,Monthly Fees  B E,2000,STAAH
Sales,Apr-2023,Shanu's Seaside Inn - STAAH,Rb/ST/23-24/117,Monthly Google Listing,2500,STAAH
Sales,Apr-2023,Sibaya Beach Resort - STAAH,Rb/ST/23-24/118,Monthly Fees C M,4000,STAAH
Sales,Apr-2023,Sibaya Beach Resort - STAAH,Rb/ST/23-24/118,Monthly Fees  B E,1000,STAAH
Sales,Apr-2023,Sibaya Beach Resort - STAAH,Rb/ST/23-24/118,Setup PMS,5000,STAAH
Sales,Apr-2023,Silver Sands Hideaway - STAAH,Rb/ST/23-24/119,Monthly Fees C M,4000,STAAH
Sales,Apr-2023,Silver Sands Hideaway - STAAH,Rb/ST/23-24/119,Monthly Fees  B E,2250,STAAH
Sales,Apr-2023,Silver Sands Holiday Village - STAAH,Rb/ST/23-24/120,Monthly Fees C M,4000,STAAH
Sales,Apr-2023,Silver Sands Holiday Village - STAAH,Rb/ST/23-24/120,Monthly Fees  B E,2250,STAAH
Sales,Apr-2023,Silver Sands Serenity - STAAH,Rb/ST/23-24/121,Monthly Fees C M,4000,STAAH
Sales,Apr-2023,Silver Sands Serenity - STAAH,Rb/ST/23-24/121,Monthly Fees  B E,2250,STAAH
Sales,Apr-2023,Silver Sands Sunshine - STAAH,Rb/ST/23-24/122,Monthly Fees C M,5000,STAAH
Sales,Apr-2023,Silver Sands Sunshine - STAAH,Rb/ST/23-24/122,Monthly Fees  B E,2250,STAAH
Sales,Apr-2023,Sinq Properties - STAAH,Rb/ST/23-24/123,Booking Engine & C.M.S. (STAAH),5500,STAAH
Sales,Apr-2023,Sinq Properties - STAAH,Rb/ST/23-24/124,Booking Engine & C.M.S. (STAAH),5500,STAAH
Sales,Apr-2023,Sinq Properties - STAAH,Rb/ST/23-24/125,Booking Engine & C.M.S. (STAAH),5500,STAAH
Sales,Apr-2023,Sinq Properties - STAAH,Rb/ST/23-24/126,Booking Engine & C.M.S. (STAAH),5500,STAAH
Sales,Apr-2023,Sinq Properties - STAAH,Rb/ST/23-24/127,Booking Engine & C.M.S. (STAAH),5500,STAAH
Sales,Apr-2023,Sonesta Inn Pvt. Ltd./Hotel,Rb/ST/23-24/128,Booking Engine & C.M.S. (STAAH),6500,STAAH
Sales,Apr-2023,Sonesta Inn Pvt. Ltd./Hotel,Rb/ST/23-24/128,Monthly Fees RM,2500,STAAH
Sales,Apr-2023,Soul Vacation - STAAH (C),Rb/ST/23-24/129,Monthly Fees C M,4500,STAAH
Sales,Apr-2023,Soul Vacation - STAAH (C),Rb/ST/23-24/129,Monthly Fees  B E,1000,STAAH
Sales,Apr-2023,Span Suites & Villas - STAAH,Rb/ST/23-24/130,Monthly Fees C M,4500,STAAH
Sales,Apr-2023,Span Suites & Villas - STAAH,Rb/ST/23-24/130,Monthly Fees  B E,2250,STAAH
Sales,Apr-2023,Spazio Leisure Resort -  STAAH (New),Rb/ST/23-24/131,Booking Engine & C.M.S. (STAAH),6500,STAAH
Sales,Apr-2023,Stonewoods Beach Resort & Spa - STAAH,Rb/ST/23-24/132,Monthly Fees C M,4000,STAAH
Sales,Apr-2023,Stonewoods Beach Resort & Spa - STAAH,Rb/ST/23-24/132,Setup PMS,5000,STAAH
Sales,Apr-2023,Stone Woods Nature Resort - STAAH New,Rb/ST/23-24/133,Monthly CM (1),4000,STAAH
Sales,Apr-2023,Stone Woods Nature Resort - STAAH New,Rb/ST/23-24/133,Setup PMS (1),5000,STAAH
Sales,Apr-2023,Stone Wood Riverfront Resort - STAAH,Rb/ST/23-24/134,Monthly Fees C M,4000,STAAH
Sales,Apr-2023,Stone Wood Riverfront Resort - STAAH,Rb/ST/23-24/134,Setup PMS,5000,STAAH
Sales,Apr-2023,Stone Wood Resort & Spa - STAAH,Rb/ST/23-24/135,Monthly Fees C M,4000,STAAH
Sales,Apr-2023,Stone Wood Resort & Spa - STAAH,Rb/ST/23-24/135,Setup PMS,5000,STAAH
Sales,Apr-2023,Stonewood Village resort - STAAH,Rb/ST/23-24/136,Monthly Fees C M,4000,STAAH
Sales,Apr-2023,Sun City Resort - STAAH,Rb/ST/23-24/137,Monthly Fees C M,4250,STAAH
